Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
35,"YH Huang, Y He, YJ Yuan, YK Lai…",Stylizednerf: consistent 3d scene stylization as stylized nerf via 2d-3d mutual learning,2022,Proceedings of the …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2022/html/Huang_StylizedNeRF_Consistent_3D_Scene_Stylization_As_Stylized_NeRF_via_2D-3D_CVPR_2022_paper.html,"https://scholar.google.com/scholar?cites=16737143239189705109&as_sdt=2005&sciodt=0,5&hl=en",21,2023-06-20 11:11:40,,,,,,,,,35,35,7,5,1,"… To represent the stylized scene, we replace the module that predicts color in NeRF with a style module (referred to as stylized NeRF). We then co-train the novel stylized NeRF network (…",http://openaccess.thecvf.com/content/CVPR2022/papers/Huang_StylizedNeRF_Consistent_3D_Scene_Stylization_As_Stylized_NeRF_via_2D-3D_CVPR_2022_paper.pdf,"https://scholar.google.com/scholar?q=related:lbG7ThlHRugJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
35,"A Moreau, N Piasco, D Tsishkou…",LENS: Localization enhanced by NeRF synthesis,2022,… on Robot Learning,proceedings.mlr.press,https://proceedings.mlr.press/v164/moreau22a.html,"https://scholar.google.com/scholar?cites=17593701423350880109&as_sdt=2005&sciodt=0,5&hl=en",40,2023-06-20 11:11:40,,,,,,,,,35,35,9,4,1,"… [13] used for view synthesis, NeRF rendering is tailored for our … internal scene geometry learned by the NeRF model. It allows to … , specifically the choice of NeRF and the synthetic poses …",https://proceedings.mlr.press/v164/moreau22a/moreau22a.pdf,"https://scholar.google.com/scholar?q=related:bRcdpzpiKfQJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
32,"L Ma, X Li, J Liao, Q Zhang, X Wang…",Deblur-nerf: Neural radiance fields from blurry images,2022,Proceedings of the …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2022/html/Ma_Deblur-NeRF_Neural_Radiance_Fields_From_Blurry_Images_CVPR_2022_paper.html,"https://scholar.google.com/scholar?cites=17578449630152341794&as_sdt=2005&sciodt=0,5&hl=en",28,2023-06-20 11:11:40,,,,,,,,,32,32,5,6,1,"… Neural Radiance Field (NeRF) has gained considerable … -NeRF, the first method that can recover a sharp NeRF from … the blurring process, thus making NeRF robust to blurry inputs. The …",http://openaccess.thecvf.com/content/CVPR2022/papers/Ma_Deblur-NeRF_Neural_Radiance_Fields_From_Blurry_Images_CVPR_2022_paper.pdf,"https://scholar.google.com/scholar?q=related:IrlT080y8_MJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
29,L Yen-Chen,Nerf-pytorch,2020,,,,"https://scholar.google.com/scholar?cites=7067136247337429968&as_sdt=2005&sciodt=0,5&hl=en",278,2023-06-20 11:11:40,CITATION,,,,,,,,29,9.67,29,1,3,,,"https://scholar.google.com/scholar?q=related:0KvVQfmCE2IJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
28,"Y Xiangli, L Xu, X Pan, N Zhao, A Rao…",Citynerf: Building nerf at city scale,2021,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2112.05504,"https://scholar.google.com/scholar?cites=16704958518920435711&as_sdt=2005&sciodt=0,5&hl=en",52,2023-06-20 11:11:40,,,,,,,,,28,14,5,6,2,"… attempt to bring NeRF to city-… NeRF and biases it towards compromised results. To address these issues, we introduce CityNeRF, a progressive learning paradigm that grows the NeRF …",https://arxiv.org/pdf/2112.05504,"https://scholar.google.com/scholar?q=related:_1fjK0Tv0-cJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
27,"A Rosinol, JJ Leonard, L Carlone",NeRF-SLAM: Real-Time Dense Monocular SLAM with Neural Radiance Fields,2022,arXiv preprint arXiv:2210.13641,arxiv.org,https://arxiv.org/abs/2210.13641,"https://scholar.google.com/scholar?cites=13530484598561151248&as_sdt=2005&sciodt=0,5&hl=en",94,2023-06-20 11:11:40,,,,,,,,,27,27,9,3,1,"We propose a novel geometric and photometric 3D mapping pipeline for accurate and real-time scene reconstruction from monocular images. To achieve this, we leverage recent …",https://arxiv.org/pdf/2210.13641,"https://scholar.google.com/scholar?q=related:EJkhCA7wxbsJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
23,"S Yao, RZ Zhong, Y Yan, G Zhai, X Yang",DFA-NERF: personalized talking head generation via disentangled face attributes neural rendering,2022,arXiv preprint arXiv:2201.00791,arxiv.org,https://arxiv.org/abs/2201.00791,"https://scholar.google.com/scholar?cites=6798118146973629408&as_sdt=2005&sciodt=0,5&hl=en",69,2023-06-20 11:11:40,,,,,,,,,23,23,5,5,1,"… 19] leverage NeRF to represent faces with audio features as conditions. Zhou et al. [57] … Our framework is also built on NeRF. Instead of directly sending the audio to NeRF, we propose …",https://arxiv.org/pdf/2201.00791,"https://scholar.google.com/scholar?q=related:4Pt_y2_EV14J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
23,"J Tang, X Chen, J Wang, G Zeng",Compressible-composable nerf via rank-residual decomposition,2022,arXiv preprint arXiv:2205.14870,arxiv.org,https://arxiv.org/abs/2205.14870,"https://scholar.google.com/scholar?cites=15357102335001383949&as_sdt=2005&sciodt=0,5&hl=en",91,2023-06-20 11:11:40,,,,,,,,,23,23,6,4,1,"… Since this volume rendering process is differentiable, NeRF can be optimized only from 2D … We believe our method will further facilitate the NeRF-based scene representation in real-…",https://arxiv.org/pdf/2205.14870,"https://scholar.google.com/scholar?q=related:DVQUUTVjH9UJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
21,"V Lazova, V Guzov, K Olszewski…",Control-nerf: Editable feature volumes for scene rendering and manipulation,2023,Proceedings of the …,openaccess.thecvf.com,https://openaccess.thecvf.com/content/WACV2023/html/Lazova_Control-NeRF_Editable_Feature_Volumes_for_Scene_Rendering_and_Manipulation_WACV_2023_paper.html,"https://scholar.google.com/scholar?cites=10195604494623177189&as_sdt=2005&sciodt=0,5&hl=en",31,2023-06-20 11:11:40,,,,,,,,,21,21,5,4,1,"… capabilities by learning per object NeRF models or decomposing a … In this work, we present Control-NeRF, a novel approach … We demonstrate that learning Control-NeRF efficiently on …",https://openaccess.thecvf.com/content/WACV2023/papers/Lazova_Control-NeRF_Editable_Feature_Volumes_for_Scene_Rendering_and_Manipulation_WACV_2023_paper.pdf,"https://scholar.google.com/scholar?q=related:5flj7EQQfo0J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
21,"R Arandjelović, A Zisserman",Nerf in detail: Learning to sample for view synthesis,2021,arXiv preprint arXiv:2106.05264,arxiv.org,https://arxiv.org/abs/2106.05264,"https://scholar.google.com/scholar?cites=2397475932314233863&as_sdt=2005&sciodt=0,5&hl=en",51,2023-06-20 11:11:40,,,,,,,,,21,10.5,11,2,2,"… Figure 4 contrasts synthesized views of our NeRF-ID versus NeRF†. While NeRF† shows impressive renderings, NeRF-ID does significantly better in capturing some finer details, such …",https://arxiv.org/pdf/2106.05264,"https://scholar.google.com/scholar?q=related:B2wjd6iLRSEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
21,"V Rudnev, M Elgharib, W Smith, L Liu…",Nerf for outdoor scene relighting,2022,Computer Vision–ECCV …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-19787-1_35,"https://scholar.google.com/scholar?cites=12599865177298841252&as_sdt=2005&sciodt=0,5&hl=en",75,2023-06-20 11:11:40,,10.1007/978-3-031-19787-1_35,,,,,,,21,21,4,5,1,"… We present NeRF-OSR, ie, the first approach for outdoor scene relighting based on neural … Comparisons against SoTA show that NeRF-OSR enables controllable lighting and viewpoint …",https://eprints.whiterose.ac.uk/191601/1/_ECCV22_NeRF_OSR_1_.pdf,"https://scholar.google.com/scholar?q=related:pC62Lp-2264J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
21,"T Wu, F Zhong, A Tagliasacchi, F Cole…",DNeRF: Self-Supervised Decoupling of Dynamic and Static Objects from a Monocular Video,2022,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2205.15838,"https://scholar.google.com/scholar?cites=3560525030238498063&as_sdt=2005&sciodt=0,5&hl=en",118,2023-06-20 11:11:40,,,,,,,,,21,21,4,5,1,"Given a monocular video, segmenting and decoupling dynamic objects while recovering the static environment is a widely studied problem in machine intelligence. Existing solutions …",,"https://scholar.google.com/scholar?q=related:D61AiaaGaTEJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
20,"H Baatz, J Granskog, M Papas…",NeRF‐Tex: Neural Reflectance Field Textures,2022,Computer Graphics …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.14449,"https://scholar.google.com/scholar?cites=13581722779553564053&as_sdt=2005&sciodt=0,5&hl=en",46,2023-06-20 11:11:40,,10.1111/cgf.14449,,,,,,,20,20,5,4,1,… The NeRF-Tex primitive can be instantiated over a base mesh … A single NeRF texture thus captures an entire space of … We also demonstrate that NeRF textures naturally facilitate …,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cgf.14449,"https://scholar.google.com/scholar?q=related:lQUfsej4e7wJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
20,"R Li, M Tancik, A Kanazawa",NerfAcc: A General NeRF Acceleration Toolbox,2022,arXiv preprint arXiv:2210.04847,arxiv.org,https://arxiv.org/abs/2210.04847,"https://scholar.google.com/scholar?cites=1411802478145939468&as_sdt=2005&sciodt=0,5&hl=en",81,2023-06-20 11:11:40,,,,,,,,,20,20,7,3,1,"We propose NerfAcc, a toolbox for efficient volumetric rendering of radiance fields. We build on the techniques proposed in Instant-NGP, and extend these techniques to not only …",https://arxiv.org/pdf/2210.04847,"https://scholar.google.com/scholar?q=related:DKjnst-6lxMJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
19,"K Gao, Y Gao, H He, D Lu, L Xu, J Li","Nerf: Neural radiance field in 3d vision, a comprehensive review",2022,arXiv preprint arXiv:2210.00379,arxiv.org,https://arxiv.org/abs/2210.00379,"https://scholar.google.com/scholar?cites=4033413955033698511&as_sdt=2005&sciodt=0,5&hl=en",6,2023-06-20 11:11:40,,,,,,,,,19,19,3,6,1,"… is completely focused on NeRF papers, giving … a NeRF innovation technique taxonomy tree, and a NeRF application classification tree. We are able to include most of the 50+ NeRF …",https://arxiv.org/pdf/2210.00379,"https://scholar.google.com/scholar?q=related:zxDjRZ-Q-TcJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
19,"WC Tseng, HJ Liao, L Yen-Chen…",Cla-nerf: Category-level articulated neural radiance field,2022,… Conference on Robotics …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9812272/,"https://scholar.google.com/scholar?cites=9388177443862893972&as_sdt=2005&sciodt=0,5&hl=en",50,2023-06-20 11:11:40,,,,,,,,,19,19,5,4,1,"… CLA-NeRF, a Category-Level Articulated NeRF represen… Our representation is based on Neural Radiance Fields (NeRF [7])… As NeRF typically requires a lengthy optimization process for …",https://ieeexplore.ieee.org/iel7/9811522/9811357/09812272.pdf,"https://scholar.google.com/scholar?q=related:lFXI_aSBSYIJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
18,"T Chen, P Wang, Z Fan, Z Wang",Aug-nerf: Training stronger neural radiance fields with triple-level physically-grounded augmentations,2022,Proceedings of the IEEE …,openaccess.thecvf.com,http://openaccess.thecvf.com/content/CVPR2022/html/Chen_Aug-NeRF_Training_Stronger_Neural_Radiance_Fields_With_Triple-Level_Physically-Grounded_Augmentations_CVPR_2022_paper.html,"https://scholar.google.com/scholar?cites=8839625228911014075&as_sdt=2005&sciodt=0,5&hl=en",14,2023-06-20 11:11:40,,,,,,,,,18,18,5,4,1,"… NeRF (Aug-NeRF), which for the first time brings the power of robust data augmentations into regularizing the NeRF … Motivated by that, we design an Augmented NeRF (AugNeRF) …",https://openaccess.thecvf.com/content/CVPR2022/papers/Chen_Aug-NeRF_Training_Stronger_Neural_Radiance_Fields_With_Triple-Level_Physically-Grounded_Augmentations_CVPR_2022_paper.pdf,"https://scholar.google.com/scholar?q=related:u3DStE-orHoJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
17,"KE Lin, YC Lin, WS Lai, TY Lin…",Vision transformer for nerf-based view synthesis from a single input image,2023,Proceedings of the …,openaccess.thecvf.com,https://openaccess.thecvf.com/content/WACV2023/html/Lin_Vision_Transformer_for_NeRF-Based_View_Synthesis_From_a_Single_Input_WACV_2023_paper.html,"https://scholar.google.com/scholar?cites=9840777235107274492&as_sdt=2005&sciodt=0,5&hl=en",47,2023-06-20 11:11:40,,,,,,,,,17,17,3,5,1,"Although neural radiance fields (NeRF) have shown impressive advances in novel view synthesis, most methods require multiple input images of the same scene with accurate camera …",https://openaccess.thecvf.com/content/WACV2023/papers/Lin_Vision_Transformer_for_NeRF-Based_View_Synthesis_From_a_Single_Input_WACV_2023_paper.pdf,"https://scholar.google.com/scholar?q=related:_N5RtMF2kYgJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
17,"C Wang, X Wu, YC Guo, SH Zhang, YW Tai…",NeRF-SR: High Quality Neural Radiance Fields using Supersampling,2022,Proceedings of the 30th …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3503161.3547808,"https://scholar.google.com/scholar?cites=7842146860737818978&as_sdt=2005&sciodt=0,5&hl=en",53,2023-06-20 11:11:40,,10.1145/3503161.3547808,,,,,,,17,17,3,6,1,"… is continuous, which enables NeRF to take as input any position … However, a trained NeRF struggles to generalize directly to … , we present NeRF-SR, a technique that extends NeRF and …",https://dl.acm.org/doi/pdf/10.1145/3503161.3547808,"https://scholar.google.com/scholar?q=related:YvG4NgXn1GwJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
17,"J Kulhánek, E Derner, T Sattler, R Babuška",Viewformer: Nerf-free neural rendering from few images using transformers,2022,Computer Vision–ECCV …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-19784-0_12,"https://scholar.google.com/scholar?cites=5512594723523474841&as_sdt=2005&sciodt=0,5&hl=en",74,2023-06-20 11:11:40,,10.1007/978-3-031-19784-0_12,,,,,,,17,17,4,4,1,… a handful of images as opposed to NeRF and similar methods that are … NeRF-based approaches train per-category models [51]. We show that our method is competitive with SoTA NeRF…,https://arxiv.org/pdf/2203.10157,"https://scholar.google.com/scholar?q=related:mTVPrrGrgEwJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
17,"LC Hopkins, M Fristad…",Camp NERF: methods of a theory-based nutrition education recreation and fitness program aimed at preventing unhealthy weight gain in underserved …,2016,BMC Public …,bmcpublichealth.biomedcentral.com,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-016-3765-7,"https://scholar.google.com/scholar?cites=17543155317214441124&as_sdt=2005&sciodt=0,5&hl=en",123,2023-06-20 11:11:40,HTML,10.1186/s12889-016-3765-7,,,,,,,17,2.43,6,3,7,… NERF Counselors also will be provided with a didactic overview of each of the core components of the Camp NERF … NERF intervention. Table 3 provides an overview of the Camp …,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-016-3765-7,"https://scholar.google.com/scholar?q=related:pG4SOtDOdfMJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
17,"B Deng, JT Barron, PP Srinivasan",JaxNeRF: an efficient JAX implementation of NeRF,2020,,,,"https://scholar.google.com/scholar?cites=2194415000303627678&as_sdt=2005&sciodt=0,5&hl=en",303,2023-06-20 11:11:40,CITATION,,,,,,,,17,5.67,6,3,3,,,"https://scholar.google.com/scholar?q=related:nu3i9tAgdB4J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
16,"X Gao, C Zhong, J Xiang, Y Hong, Y Guo…",Reconstructing personalized semantic facial nerf models from monocular video,2022,ACM Transactions on …,dl.acm.org,https://dl.acm.org/doi/abs/10.1145/3550454.3555501,"https://scholar.google.com/scholar?cites=8028144145095740810&as_sdt=2005&sciodt=0,5&hl=en",45,2023-06-20 11:11:40,,10.1145/3550454.3555501,,,,,,,16,16,3,6,1,"We present a novel semantic model for human head defined with neural radiance field. The 3D-consistent head model consist of a set of disentangled and interpretable bases, and can …",https://dl.acm.org/doi/pdf/10.1145/3550454.3555501,"https://scholar.google.com/scholar?q=related:ik0QppCyaW8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
16,"SR Athar, Z Shu, D Samaras",Flame-in-nerf: Neural control of radiance fields for free view face animation,2023,2023 IEEE 17th International …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10042553/,"https://scholar.google.com/scholar?cites=12338797202364317302&as_sdt=2005&sciodt=0,5&hl=en",59,2023-06-20 11:11:40,,,,,,,,,16,16,5,3,1,"… In this paper, we introduce FLAME-in-NeRF, a method that is … to utilize the expression parameters within a NeRF [25], is by … Once trained, FLAME-in-NeRF allows for explicit control of …",https://ieeexplore.ieee.org/iel7/10042469/10042499/10042553.pdf,"https://scholar.google.com/scholar?q=related:dj6Ciq42PKsJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
15,"F Li, H Yu, I Shugurov, B Busam, S Yang…",Nerf-pose: A first-reconstruct-then-regress approach for weakly-supervised 6d object pose estimation,2022,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2203.04802,"https://scholar.google.com/scholar?cites=18399079321866225528&as_sdt=2005&sciodt=0,5&hl=en",64,2023-06-20 11:11:40,,,,,,,,,15,15,3,6,1,"… of Neural Radiance Fields (NeRF) [36] and its successors [33… We first reconstruct the object as a NeRF-based network trained … and the NeRF object model, we propose a NeRF-enabled …",https://arxiv.org/pdf/2203.04802,"https://scholar.google.com/scholar?q=related:eEcSJimpVv8J:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
15,"W Yang, G Chen, C Chen, Z Chen…",Ps-nerf: Neural inverse rendering for multi-view photometric stereo,2022,Computer Vision–ECCV …,Springer,https://link.springer.com/chapter/10.1007/978-3-031-19769-7_16,"https://scholar.google.com/scholar?cites=11569067668680321452&as_sdt=2005&sciodt=0,5&hl=en",70,2023-06-20 11:11:40,,10.1007/978-3-031-19769-7_16,,,,,,,15,15,3,5,1,"… NeRF are disjointed, and normal estimation errors from PS network will propagate to NeRF … We first estimate per-view normal maps to constrain the gradient of density in NeRF. Surface …",https://arxiv.org/pdf/2207.11406,"https://scholar.google.com/scholar?q=related:rKklxr-VjaAJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
14,"X Gao, J Yang, J Kim, S Peng, Z Liu…",MPS-NeRF: Generalizable 3D Human Rendering from Multiview Images,2022,IEEE Transactions on …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9888037/,"https://scholar.google.com/scholar?cites=11274589993903779686&as_sdt=2005&sciodt=0,5&hl=en",62,2023-06-20 11:11:40,,,,,,,,,14,14,2,6,1,… NeRF with multiview images as conditional input. The key ingredient is a dedicated representation combining a canonical NeRF … combined with our canonical NeRF. The experiments …,https://ieeexplore.ieee.org/iel7/34/4359286/09888037.pdf,"https://scholar.google.com/scholar?q=related:Zu_ONt1jd5wJ:scholar.google.com/&scioq=intitle:nerf&hl=en&as_sdt=0,5&as_ylo=2015"
